dataset,subproject,gem_id,library_id,library_name,type,pair_id,read,fastq_path,donor_id,flowcell,lane,index,fastq_name_array_express
CITE-seq,BCLLATLAS_46,SOJZt9kY_qpnv20QN,187504,BCLL_15_T_1_GEX,GEX,P1,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-D8_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-D8,CITE-seq.BCLL-15-T.BCLLATLAS_46.SOJZt9kY_qpnv20QN.187504.GEX.P1.R1.fastq.gz
CITE-seq,BCLLATLAS_46,SOJZt9kY_qpnv20QN,187504,BCLL_15_T_1_GEX,GEX,P2,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-D8_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-D8,CITE-seq.BCLL-15-T.BCLLATLAS_46.SOJZt9kY_qpnv20QN.187504.GEX.P2.R1.fastq.gz
CITE-seq,BCLLATLAS_46,HjqdPU0E_aGDmEY5F,187505,BCLL_15_T_2_GEX,GEX,P3,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-D9_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-D9,CITE-seq.BCLL-15-T.BCLLATLAS_46.HjqdPU0E_aGDmEY5F.187505.GEX.P3.R1.fastq.gz
CITE-seq,BCLLATLAS_46,HjqdPU0E_aGDmEY5F,187505,BCLL_15_T_2_GEX,GEX,P4,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-D9_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-D9,CITE-seq.BCLL-15-T.BCLLATLAS_46.HjqdPU0E_aGDmEY5F.187505.GEX.P4.R1.fastq.gz
CITE-seq,BCLLATLAS_46,XV1SLOR2_HRF5D9A3,187506,BCLL_15_T_3_GEX,GEX,P5,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-D10_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-D10,CITE-seq.BCLL-15-T.BCLLATLAS_46.XV1SLOR2_HRF5D9A3.187506.GEX.P5.R1.fastq.gz
CITE-seq,BCLLATLAS_46,XV1SLOR2_HRF5D9A3,187506,BCLL_15_T_3_GEX,GEX,P6,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-D10_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-D10,CITE-seq.BCLL-15-T.BCLLATLAS_46.XV1SLOR2_HRF5D9A3.187506.GEX.P6.R1.fastq.gz
CITE-seq,BCLLATLAS_46,BZEECBEG_GXkc6Q1y,187507,BCLL_15_T_4_GEX,GEX,P7,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-D11_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-D11,CITE-seq.BCLL-15-T.BCLLATLAS_46.BZEECBEG_GXkc6Q1y.187507.GEX.P7.R1.fastq.gz
CITE-seq,BCLLATLAS_46,BZEECBEG_GXkc6Q1y,187507,BCLL_15_T_4_GEX,GEX,P8,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-D11_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-D11,CITE-seq.BCLL-15-T.BCLLATLAS_46.BZEECBEG_GXkc6Q1y.187507.GEX.P8.R1.fastq.gz
CITE-seq,BCLLATLAS_46,KETfaLdx_Ub1mtE13,187508,BCLL_15_T_5_GEX,GEX,P9,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-D12_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-D12,CITE-seq.BCLL-15-T.BCLLATLAS_46.KETfaLdx_Ub1mtE13.187508.GEX.P9.R1.fastq.gz
CITE-seq,BCLLATLAS_46,KETfaLdx_Ub1mtE13,187508,BCLL_15_T_5_GEX,GEX,P10,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-D12_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-D12,CITE-seq.BCLL-15-T.BCLLATLAS_46.KETfaLdx_Ub1mtE13.187508.GEX.P10.R1.fastq.gz
CITE-seq,BCLLATLAS_46,SOJZt9kY_qpnv20QN,187509,BCLL_15_T_1_BCR,BCR,P11,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-B11_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-B11,CITE-seq.BCLL-15-T.BCLLATLAS_46.SOJZt9kY_qpnv20QN.187509.BCR.P11.R1.fastq.gz
CITE-seq,BCLLATLAS_46,SOJZt9kY_qpnv20QN,187509,BCLL_15_T_1_BCR,BCR,P12,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-B11_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-B11,CITE-seq.BCLL-15-T.BCLLATLAS_46.SOJZt9kY_qpnv20QN.187509.BCR.P12.R1.fastq.gz
CITE-seq,BCLLATLAS_46,HjqdPU0E_aGDmEY5F,187510,BCLL_15_T_2_BCR,BCR,P13,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-B12_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-B12,CITE-seq.BCLL-15-T.BCLLATLAS_46.HjqdPU0E_aGDmEY5F.187510.BCR.P13.R1.fastq.gz
CITE-seq,BCLLATLAS_46,HjqdPU0E_aGDmEY5F,187510,BCLL_15_T_2_BCR,BCR,P14,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-B12_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-B12,CITE-seq.BCLL-15-T.BCLLATLAS_46.HjqdPU0E_aGDmEY5F.187510.BCR.P14.R1.fastq.gz
CITE-seq,BCLLATLAS_46,XV1SLOR2_HRF5D9A3,187511,BCLL_15_T_3_BCR,BCR,P15,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-C1_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-C1,CITE-seq.BCLL-15-T.BCLLATLAS_46.XV1SLOR2_HRF5D9A3.187511.BCR.P15.R1.fastq.gz
CITE-seq,BCLLATLAS_46,XV1SLOR2_HRF5D9A3,187511,BCLL_15_T_3_BCR,BCR,P16,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-C1_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-C1,CITE-seq.BCLL-15-T.BCLLATLAS_46.XV1SLOR2_HRF5D9A3.187511.BCR.P16.R1.fastq.gz
CITE-seq,BCLLATLAS_46,BZEECBEG_GXkc6Q1y,187512,BCLL_15_T_4_BCR,BCR,P17,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-C2_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-C2,CITE-seq.BCLL-15-T.BCLLATLAS_46.BZEECBEG_GXkc6Q1y.187512.BCR.P17.R1.fastq.gz
CITE-seq,BCLLATLAS_46,BZEECBEG_GXkc6Q1y,187512,BCLL_15_T_4_BCR,BCR,P18,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-C2_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-C2,CITE-seq.BCLL-15-T.BCLLATLAS_46.BZEECBEG_GXkc6Q1y.187512.BCR.P18.R1.fastq.gz
CITE-seq,BCLLATLAS_46,KETfaLdx_Ub1mtE13,187513,BCLL_15_T_5_BCR,BCR,P19,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-C3_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-C3,CITE-seq.BCLL-15-T.BCLLATLAS_46.KETfaLdx_Ub1mtE13.187513.BCR.P19.R1.fastq.gz
CITE-seq,BCLLATLAS_46,KETfaLdx_Ub1mtE13,187513,BCLL_15_T_5_BCR,BCR,P20,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-C3_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-C3,CITE-seq.BCLL-15-T.BCLLATLAS_46.KETfaLdx_Ub1mtE13.187513.BCR.P20.R1.fastq.gz
CITE-seq,BCLLATLAS_46,SOJZt9kY_qpnv20QN,187514,BCLL_15_T_1_TCR,TCR,P21,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-C4_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-C4,CITE-seq.BCLL-15-T.BCLLATLAS_46.SOJZt9kY_qpnv20QN.187514.TCR.P21.R1.fastq.gz
CITE-seq,BCLLATLAS_46,SOJZt9kY_qpnv20QN,187514,BCLL_15_T_1_TCR,TCR,P22,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-C4_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-C4,CITE-seq.BCLL-15-T.BCLLATLAS_46.SOJZt9kY_qpnv20QN.187514.TCR.P22.R1.fastq.gz
CITE-seq,BCLLATLAS_46,HjqdPU0E_aGDmEY5F,187515,BCLL_15_T_2_TCR,TCR,P23,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-C5_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-C5,CITE-seq.BCLL-15-T.BCLLATLAS_46.HjqdPU0E_aGDmEY5F.187515.TCR.P23.R1.fastq.gz
CITE-seq,BCLLATLAS_46,HjqdPU0E_aGDmEY5F,187515,BCLL_15_T_2_TCR,TCR,P24,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-C5_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-C5,CITE-seq.BCLL-15-T.BCLLATLAS_46.HjqdPU0E_aGDmEY5F.187515.TCR.P24.R1.fastq.gz
CITE-seq,BCLLATLAS_46,XV1SLOR2_HRF5D9A3,187516,BCLL_15_T_3_TCR,TCR,P25,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-C6_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-C6,CITE-seq.BCLL-15-T.BCLLATLAS_46.XV1SLOR2_HRF5D9A3.187516.TCR.P25.R1.fastq.gz
CITE-seq,BCLLATLAS_46,XV1SLOR2_HRF5D9A3,187516,BCLL_15_T_3_TCR,TCR,P26,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-C6_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-C6,CITE-seq.BCLL-15-T.BCLLATLAS_46.XV1SLOR2_HRF5D9A3.187516.TCR.P26.R1.fastq.gz
CITE-seq,BCLLATLAS_46,BZEECBEG_GXkc6Q1y,187517,BCLL_15_T_4_TCR,TCR,P27,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-C7_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-C7,CITE-seq.BCLL-15-T.BCLLATLAS_46.BZEECBEG_GXkc6Q1y.187517.TCR.P27.R1.fastq.gz
CITE-seq,BCLLATLAS_46,BZEECBEG_GXkc6Q1y,187517,BCLL_15_T_4_TCR,TCR,P28,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-C7_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-C7,CITE-seq.BCLL-15-T.BCLLATLAS_46.BZEECBEG_GXkc6Q1y.187517.TCR.P28.R1.fastq.gz
CITE-seq,BCLLATLAS_46,KETfaLdx_Ub1mtE13,187518,BCLL_15_T_5_TCR,TCR,P29,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-C8_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-C8,CITE-seq.BCLL-15-T.BCLLATLAS_46.KETfaLdx_Ub1mtE13.187518.TCR.P29.R1.fastq.gz
CITE-seq,BCLLATLAS_46,KETfaLdx_Ub1mtE13,187518,BCLL_15_T_5_TCR,TCR,P30,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-C8_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-C8,CITE-seq.BCLL-15-T.BCLLATLAS_46.KETfaLdx_Ub1mtE13.187518.TCR.P30.R1.fastq.gz
CITE-seq,BCLLATLAS_46,SOJZt9kY_qpnv20QN,187519,BCLL_15_T_1_CSP,CSP,P31,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-NA-A10_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-NA-A10,CITE-seq.BCLL-15-T.BCLLATLAS_46.SOJZt9kY_qpnv20QN.187519.CSP.P31.R1.fastq.gz
CITE-seq,BCLLATLAS_46,SOJZt9kY_qpnv20QN,187519,BCLL_15_T_1_CSP,CSP,P32,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-NA-A10_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-NA-A10,CITE-seq.BCLL-15-T.BCLLATLAS_46.SOJZt9kY_qpnv20QN.187519.CSP.P32.R1.fastq.gz
CITE-seq,BCLLATLAS_46,HjqdPU0E_aGDmEY5F,187520,BCLL_15_T_2_CSP,CSP,P33,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-NA-B10_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-NA-B10,CITE-seq.BCLL-15-T.BCLLATLAS_46.HjqdPU0E_aGDmEY5F.187520.CSP.P33.R1.fastq.gz
CITE-seq,BCLLATLAS_46,HjqdPU0E_aGDmEY5F,187520,BCLL_15_T_2_CSP,CSP,P34,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-NA-B10_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-NA-B10,CITE-seq.BCLL-15-T.BCLLATLAS_46.HjqdPU0E_aGDmEY5F.187520.CSP.P34.R1.fastq.gz
CITE-seq,BCLLATLAS_46,XV1SLOR2_HRF5D9A3,187521,BCLL_15_T_3_CSP,CSP,P35,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-NA-C10_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-NA-C10,CITE-seq.BCLL-15-T.BCLLATLAS_46.XV1SLOR2_HRF5D9A3.187521.CSP.P35.R1.fastq.gz
CITE-seq,BCLLATLAS_46,XV1SLOR2_HRF5D9A3,187521,BCLL_15_T_3_CSP,CSP,P36,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-NA-C10_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-NA-C10,CITE-seq.BCLL-15-T.BCLLATLAS_46.XV1SLOR2_HRF5D9A3.187521.CSP.P36.R1.fastq.gz
CITE-seq,BCLLATLAS_46,BZEECBEG_GXkc6Q1y,187522,BCLL_15_T_4_CSP,CSP,P37,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-NA-F10_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-NA-F10,CITE-seq.BCLL-15-T.BCLLATLAS_46.BZEECBEG_GXkc6Q1y.187522.CSP.P37.R1.fastq.gz
CITE-seq,BCLLATLAS_46,BZEECBEG_GXkc6Q1y,187522,BCLL_15_T_4_CSP,CSP,P38,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-NA-F10_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-NA-F10,CITE-seq.BCLL-15-T.BCLLATLAS_46.BZEECBEG_GXkc6Q1y.187522.CSP.P38.R1.fastq.gz
CITE-seq,BCLLATLAS_46,KETfaLdx_Ub1mtE13,187523,BCLL_15_T_5_CSP,CSP,P39,R1,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-NA-G10_1.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-NA-G10,CITE-seq.BCLL-15-T.BCLLATLAS_46.KETfaLdx_Ub1mtE13.187523.CSP.P39.R1.fastq.gz
CITE-seq,BCLLATLAS_46,KETfaLdx_Ub1mtE13,187523,BCLL_15_T_5_CSP,CSP,P40,R1,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-NA-G10_1.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-NA-G10,CITE-seq.BCLL-15-T.BCLLATLAS_46.KETfaLdx_Ub1mtE13.187523.CSP.P40.R1.fastq.gz
CITE-seq,BCLLATLAS_46,SOJZt9kY_qpnv20QN,187504,BCLL_15_T_1_GEX,GEX,P1,R2,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-D8_2.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-D8,CITE-seq.BCLL-15-T.BCLLATLAS_46.SOJZt9kY_qpnv20QN.187504.GEX.P1.R2.fastq.gz
CITE-seq,BCLLATLAS_46,SOJZt9kY_qpnv20QN,187504,BCLL_15_T_1_GEX,GEX,P2,R2,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-D8_2.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-D8,CITE-seq.BCLL-15-T.BCLLATLAS_46.SOJZt9kY_qpnv20QN.187504.GEX.P2.R2.fastq.gz
CITE-seq,BCLLATLAS_46,HjqdPU0E_aGDmEY5F,187505,BCLL_15_T_2_GEX,GEX,P3,R2,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-D9_2.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-D9,CITE-seq.BCLL-15-T.BCLLATLAS_46.HjqdPU0E_aGDmEY5F.187505.GEX.P3.R2.fastq.gz
CITE-seq,BCLLATLAS_46,HjqdPU0E_aGDmEY5F,187505,BCLL_15_T_2_GEX,GEX,P4,R2,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-D9_2.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-D9,CITE-seq.BCLL-15-T.BCLLATLAS_46.HjqdPU0E_aGDmEY5F.187505.GEX.P4.R2.fastq.gz
CITE-seq,BCLLATLAS_46,XV1SLOR2_HRF5D9A3,187506,BCLL_15_T_3_GEX,GEX,P5,R2,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-D10_2.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-D10,CITE-seq.BCLL-15-T.BCLLATLAS_46.XV1SLOR2_HRF5D9A3.187506.GEX.P5.R2.fastq.gz
CITE-seq,BCLLATLAS_46,XV1SLOR2_HRF5D9A3,187506,BCLL_15_T_3_GEX,GEX,P6,R2,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-D10_2.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-D10,CITE-seq.BCLL-15-T.BCLLATLAS_46.XV1SLOR2_HRF5D9A3.187506.GEX.P6.R2.fastq.gz
CITE-seq,BCLLATLAS_46,BZEECBEG_GXkc6Q1y,187507,BCLL_15_T_4_GEX,GEX,P7,R2,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-D11_2.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-D11,CITE-seq.BCLL-15-T.BCLLATLAS_46.BZEECBEG_GXkc6Q1y.187507.GEX.P7.R2.fastq.gz
CITE-seq,BCLLATLAS_46,BZEECBEG_GXkc6Q1y,187507,BCLL_15_T_4_GEX,GEX,P8,R2,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-D11_2.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-D11,CITE-seq.BCLL-15-T.BCLLATLAS_46.BZEECBEG_GXkc6Q1y.187507.GEX.P8.R2.fastq.gz
CITE-seq,BCLLATLAS_46,KETfaLdx_Ub1mtE13,187508,BCLL_15_T_5_GEX,GEX,P9,R2,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-D12_2.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-D12,CITE-seq.BCLL-15-T.BCLLATLAS_46.KETfaLdx_Ub1mtE13.187508.GEX.P9.R2.fastq.gz
CITE-seq,BCLLATLAS_46,KETfaLdx_Ub1mtE13,187508,BCLL_15_T_5_GEX,GEX,P10,R2,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-D12_2.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-D12,CITE-seq.BCLL-15-T.BCLLATLAS_46.KETfaLdx_Ub1mtE13.187508.GEX.P10.R2.fastq.gz
CITE-seq,BCLLATLAS_46,SOJZt9kY_qpnv20QN,187509,BCLL_15_T_1_BCR,BCR,P11,R2,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-B11_2.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-B11,CITE-seq.BCLL-15-T.BCLLATLAS_46.SOJZt9kY_qpnv20QN.187509.BCR.P11.R2.fastq.gz
CITE-seq,BCLLATLAS_46,SOJZt9kY_qpnv20QN,187509,BCLL_15_T_1_BCR,BCR,P12,R2,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-B11_2.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-B11,CITE-seq.BCLL-15-T.BCLLATLAS_46.SOJZt9kY_qpnv20QN.187509.BCR.P12.R2.fastq.gz
CITE-seq,BCLLATLAS_46,HjqdPU0E_aGDmEY5F,187510,BCLL_15_T_2_BCR,BCR,P13,R2,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-B12_2.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-B12,CITE-seq.BCLL-15-T.BCLLATLAS_46.HjqdPU0E_aGDmEY5F.187510.BCR.P13.R2.fastq.gz
CITE-seq,BCLLATLAS_46,HjqdPU0E_aGDmEY5F,187510,BCLL_15_T_2_BCR,BCR,P14,R2,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-B12_2.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-B12,CITE-seq.BCLL-15-T.BCLLATLAS_46.HjqdPU0E_aGDmEY5F.187510.BCR.P14.R2.fastq.gz
CITE-seq,BCLLATLAS_46,XV1SLOR2_HRF5D9A3,187511,BCLL_15_T_3_BCR,BCR,P15,R2,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-C1_2.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-C1,CITE-seq.BCLL-15-T.BCLLATLAS_46.XV1SLOR2_HRF5D9A3.187511.BCR.P15.R2.fastq.gz
CITE-seq,BCLLATLAS_46,XV1SLOR2_HRF5D9A3,187511,BCLL_15_T_3_BCR,BCR,P16,R2,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-C1_2.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-C1,CITE-seq.BCLL-15-T.BCLLATLAS_46.XV1SLOR2_HRF5D9A3.187511.BCR.P16.R2.fastq.gz
CITE-seq,BCLLATLAS_46,BZEECBEG_GXkc6Q1y,187512,BCLL_15_T_4_BCR,BCR,P17,R2,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-C2_2.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-C2,CITE-seq.BCLL-15-T.BCLLATLAS_46.BZEECBEG_GXkc6Q1y.187512.BCR.P17.R2.fastq.gz
CITE-seq,BCLLATLAS_46,BZEECBEG_GXkc6Q1y,187512,BCLL_15_T_4_BCR,BCR,P18,R2,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-C2_2.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-C2,CITE-seq.BCLL-15-T.BCLLATLAS_46.BZEECBEG_GXkc6Q1y.187512.BCR.P18.R2.fastq.gz
CITE-seq,BCLLATLAS_46,KETfaLdx_Ub1mtE13,187513,BCLL_15_T_5_BCR,BCR,P19,R2,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-C3_2.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-C3,CITE-seq.BCLL-15-T.BCLLATLAS_46.KETfaLdx_Ub1mtE13.187513.BCR.P19.R2.fastq.gz
CITE-seq,BCLLATLAS_46,KETfaLdx_Ub1mtE13,187513,BCLL_15_T_5_BCR,BCR,P20,R2,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-C3_2.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-C3,CITE-seq.BCLL-15-T.BCLLATLAS_46.KETfaLdx_Ub1mtE13.187513.BCR.P20.R2.fastq.gz
CITE-seq,BCLLATLAS_46,SOJZt9kY_qpnv20QN,187514,BCLL_15_T_1_TCR,TCR,P21,R2,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-C4_2.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-C4,CITE-seq.BCLL-15-T.BCLLATLAS_46.SOJZt9kY_qpnv20QN.187514.TCR.P21.R2.fastq.gz
CITE-seq,BCLLATLAS_46,SOJZt9kY_qpnv20QN,187514,BCLL_15_T_1_TCR,TCR,P22,R2,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-C4_2.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-C4,CITE-seq.BCLL-15-T.BCLLATLAS_46.SOJZt9kY_qpnv20QN.187514.TCR.P22.R2.fastq.gz
CITE-seq,BCLLATLAS_46,HjqdPU0E_aGDmEY5F,187515,BCLL_15_T_2_TCR,TCR,P23,R2,/scratch/project/production/fastq/HVNKTDRXX/1/fastq/HVNKTDRXX_1_SI-GA-C5_2.fastq.gz,BCLL-15-T,HVNKTDRXX,1,SI-GA-C5,CITE-seq.BCLL-15-T.BCLLATLAS_46.HjqdPU0E_aGDmEY5F.187515.TCR.P23.R2.fastq.gz
CITE-seq,BCLLATLAS_46,HjqdPU0E_aGDmEY5F,187515,BCLL_15_T_2_TCR,TCR,P24,R2,/scratch/project/production/fastq/HVNKTDRXX/2/fastq/HVNKTDRXX_2_SI-GA-C5_2.fastq.gz,BCLL-15-T,HVNKTDRXX,2,SI-GA-C5,CITE-seq.BCLL-15-T.BCLLATLAS_46.HjqdPU0E_aGDmEY5F.187515.TCR.P24.R2.fastq.gz
